1_1	0	If	If
3_14	7	doubt	doubt
3_14	8	she	she
3_14	9	could	could
3_14	10	weather	weather
3_14	11	this	this
3_14	12	storm.	storm
3_14	12	storm.	.
3_15	0	It	It
3_15	1	was	was
3_15	2	New	New
3_15	3	Year's,	Year
3_15	3	Year's,	's
3_15	3	Year's,	,
3_15	4	and	and
3_15	5	the	the
3_15	6	girl	girl
3_15	7	asked	asked
3_15	8	herself	herself
3_15	9	why,	why
3_15	9	why,	,
3_15	10	as	as
3_15	11	lights	lights
3_15	12	shone	shone
3_15	13	from	from
3_15	14	every	every
3_15	15	window,	window
3_15	15	window,	,
3_15	16	and	and
3_15	17	the	the
3_15	18	savory	savory
3_15	19	smell	smell
3_15	20	of	of
3_15	21	roast	roast
3_15	22	goose	goose
3_15	23	crept	crept
3_15	24	out	out
3_15	25	on	on
3_15	26	the	the
3_15	27	streets,	streets
3_15	27	streets,	,
3_15	28	she	she
3_15	29	was	was
3_15	30	outside	outside
3_15	31	all	all
3_15	32	alone.	alone
3_15	32	alone.	.
3_16	0	Exhausted,	Exhausted
3_16	0	Exhausted,	,
3_16	1	she	she
3_16	2	finally	finally
3_16	3	sat	sat
3_16	4	down	down
3_16	5	in	in
3_16	6	a	a
3_16	7	corner	corner
3_16	8	behind	behind
3_16	9	the	the
3_16	10	little	little
3_16	11	bakery.	bakery
3_16	11	bakery.	.
3_17	0	She	She
3_17	1	put	put
3_17	2	a	a
3_17	3	rag	rag
3_17	4	she	she
3_17	5	had	had
3_17	6	found	found
3_17	7	over	over
3_17	8	her	her
3_17	9	legs	legs
3_17	10	to	to
3_17	11	cover	cover
3_17	12	herself,	herself
3_17	12	herself,	,
3_17	13	but	but
3_17	14	she	she
3_17	15	could	could
3_17	16	not	not
3_17	17	keep	keep
3_17	18	off	off
3_17	19	the	the
3_17	20	cold.	cold
3_17	20	cold.	.
3_18	0	The	The
3_18	1	girl,	girl
3_18	1	girl,	,
3_18	2	who	who
3_18	3	the	the
3_18	4	night	night
3_18	5	air	air
3_18	6	had	had
3_18	7	completely	completely
3_18	8	enveloped,	enveloped
3_18	8	enveloped,	,
3_18	9	dared	dared
3_18	10	not	not
3_18	11	go	go
3_18	12	home,	home
3_18	12	home,	,
3_18	13	for	for
3_18	14	she	she
3_18	15	had	had
3_18	16	sold	sold
3_18	17	no	no
3_18	18	matches.	matches
3_18	18	matches.	.
3_19	0	Her	Her
3_19	1	father	father
3_19	2	had	had
3_19	3	been	been
3_19	4	mean	mean
3_19	5	and	and
3_19	6	moody	moody
3_19	7	ever	ever
3_19	8	since	since
3_19	9	his	his
3_19	10	wife	wife
3_19	11	had	had
3_19	12	gone	gone
3_19	13	to	to
3_19	14	meet	meet
3_19	15	her	her
3_19	16	Maker.	Maker
3_19	16	Maker.	.
3_20	0	He	He
3_20	1	would	would
3_20	2	certainly	certainly
3_20	3	beat	beat
3_20	4	her,	her
3_20	4	her,	,
3_20	5	as	as
3_20	6	he	he
3_20	7	has	has
3_20	8	done	done
3_20	9	several	several
3_20	10	times	times
3_20	11	in	in
3_20	12	the	the
3_20	13	weeks	weeks
3_20	14	past,	past
3_20	14	past,	,
3_20	15	because	because
3_20	16	she	she
3_20	17	had	had
3_20	18	not	not
3_20	19	earned	earned
3_20	20	any	any
3_20	21	money	money
3_20	22	today.	today
3_20	22	today.	.
3_21	0	Besides,	Besides
3_21	0	Besides,	,
3_21	1	it	it
3_21	2	was	was
3_21	3	almost	almost
3_21	4	as	as
3_21	5	cold	cold
3_21	6	at	at
3_21	7	home	home
3_21	8	as	as
3_21	9	outside,	outside
3_21	9	outside,	,
3_21	10	for	for
3_21	11	they	they
3_21	12	had	had
3_21	13	only	only
3_21	14	a	a
3_21	15	patchy	patchy
3_21	16	roof	roof
3_21	17	to	to
3_21	18	cover	cover
3_21	19	them.	them
3_21	19	them.	.
3_22	0	The	The
3_22	1	girl's	girl
3_22	1	girl's	's
3_22	2	little	little
3_22	3	hands	hands
3_22	4	were	were
3_22	5	almost	almost
3_22	6	frozen	frozen
3_22	7	solid	solid
3_22	8	so	so
3_22	9	she	she
3_22	10	decided	decided
3_22	11	that	that
3_22	12	a	a
3_22	13	burning	burning
3_22	14	match	match
3_22	15	might	might
3_22	16	be	be
3_22	17	of	of
3_22	18	some	some
3_22	19	good.	good
3_22	19	good.	.
3_23	0	'Scratch!'	'
3_23	0	'Scratch!'	Scratch
3_23	0	'Scratch!'	!
3_23	0	'Scratch!'	'
3_23	1	sounded	sounded
3_23	2	the	the
3_23	3	match	match
3_23	4	as	as
3_23	5	she	she
3_23	6	drew	drew
3_23	7	it	it
3_23	8	out.	out
3_23	8	out.	.
3_24	0	How	How
3_24	1	it	it
3_24	2	sputtered	sputtered
3_24	3	as	as
3_24	4	it	it
3_24	5	burnt!	burnt
3_24	5	burnt!	!
3_25	0	It	It
3_25	1	gave	gave
3_25	2	a	a
3_25	3	warm,	warm
3_25	3	warm,	,
3_25	4	candle-like	candle-like
3_25	5	bright	bright
3_25	6	light	light
3_25	7	that	that
3_25	8	the	the
3_25	9	girl	girl
3_25	10	hid	hid
3_25	11	from	from
3_25	12	the	the
3_25	13	world	world
3_25	14	as	as
3_25	15	she	she
3_25	16	held	held
3_25	17	her	her
3_25	18	hand	hand
3_25	19	over	over
3_25	20	it.	it
3_25	20	it.	.
3_26	0	Why	Why
3_26	1	had	had
3_26	2	no	no
3_26	3	one	one
3_26	4	wanted	wanted
3_26	5	to	to
3_26	6	buy	buy
3_26	7	even	even
3_26	8	one	one
3_26	9	match?	match
3_26	9	match?	?
3_27	0	A	A
3_27	1	wonderful	wonderful
3_27	2	light,	light
3_27	2	light,	,
3_27	3	it	it
3_27	4	was	was
3_27	5	really.	really
3_27	5	really.	.
3_28	0	It	It
3_28	1	seemed	seemed
3_28	2	to	to
3_28	3	the	the
3_28	4	girl	girl
3_28	5	that	that
3_28	6	she	she
3_28	7	was	was
3_28	8	sitting	sitting
3_28	9	by	by
3_28	10	a	a
3_28	11	large	large
3_28	12	iron	iron
3_28	13	stove,	stove
3_28	13	stove,	,
3_28	14	with	with
3_28	15	polished	polished
3_28	16	brass	brass
3_28	17	feet	feet
3_28	18	and	and
3_28	19	a	a
3_28	20	brass	brass
3_28	21	ornament.	ornament
3_28	21	ornament.	.
3_29	0	How	How
3_29	1	the	the
3_29	2	fire	fire
3_29	3	burned!	burned
3_29	3	burned!	!
3_30	0	The	The
3_30	1	girl	girl
3_30	2	was	was
3_30	3	pleased	pleased
3_30	4	and	and
3_30	5	the	the
3_30	6	fire	fire
3_30	7	actually	actually
3_30	8	seemed	seemed
3_30	9	so	so
3_30	10	warm	warm
3_30	11	that	that
3_30	12	the	the
3_30	13	child	child
3_30	14	stretched	stretched
3_30	15	out	out
3_30	16	her	her
3_30	17	feet	feet
3_30	18	as	as
3_30	19	if	if
3_30	20	to	to
3_30	21	warm	warm
3_30	22	them,	them
3_30	22	them,	,
3_30	23	when	when
3_30	24	suddenly	suddenly
3_30	25	the	the
3_30	26	flame	flame
3_30	27	of	of
3_30	28	the	the
3_30	29	match	match
3_30	30	went	went
3_30	31	out.	out
3_30	31	out.	.
3_31	0	It	It
3_31	1	was	was
3_31	2	a	a
3_31	3	short,	short
3_31	3	short,	,
3_31	4	stubby	stubby
3_31	5	match	match
3_31	6	that	that
3_31	7	the	the
3_31	8	little	little
3_31	9	girl	girl
3_31	10	next	next
3_31	11	rubbed	rubbed
3_31	12	on	on
3_31	13	the	the
3_31	14	wall.	wall
3_31	14	wall.	.
3_32	0	It	It
3_32	1	burst	burst
3_32	2	into	into
3_32	3	a	a
3_32	4	flame,	flame
3_32	4	flame,	,
3_32	5	and	and
3_32	6	lo	lo
3_32	7	and	and
3_32	8	behold,	behold
3_32	8	behold,	,
3_32	9	the	the
3_32	10	girl	girl
3_32	11	was	was
3_32	12	transported	transported
3_32	13	from	from
3_32	14	her	her
3_32	15	dank	dank
3_32	16	city	city
3_32	17	to	to
3_32	18	a	a
3_32	19	beautiful,	beautiful
3_32	19	beautiful,	,
3_32	20	sunny	sunny
3_32	21	forest.	forest
3_32	21	forest.	.
3_33	0	She	She
3_33	1	heard	heard
3_33	2	the	the
3_33	3	birds	birds
3_33	4	chirping	chirping
3_33	5	and	and
3_33	6	she	she
3_33	7	was	was
3_33	8	surrounded	surrounded
3_33	9	by	by
3_33	10	wildflowers	wildflowers
3_33	11	and	and
3_33	12	birches	birches
3_33	13	as	as
3_33	14	white	white
3_33	15	as	as
3_33	16	snow.	snow
3_33	16	snow.	.
3_34	0	A	A
3_34	1	little	little
3_34	2	squirrel	squirrel
3_34	3	hid	hid
3_34	4	some	some
3_34	5	food	food
3_34	6	in	in
3_34	7	the	the
3_34	8	ground	ground
3_34	9	and	and
3_34	10	scurried	scurried
3_34	11	off	off
3_34	12	into	into
3_34	13	the	the
3_34	14	underbrush.	underbrush
3_34	14	underbrush.	.
3_35	0	The	The
3_35	1	girl	girl
3_35	2	was	was
3_35	3	curious,	curious
3_35	3	curious,	,
3_35	4	so	so
3_35	5	she	she
3_35	6	dug	dug
3_35	7	some	some
3_35	8	squirrel	squirrel
3_35	9	food	food
3_35	10	up	up
3_35	11	to	to
3_35	12	see	see
3_35	13	what	what
3_35	14	it	it
3_35	15	was,	was
3_35	15	was,	,
3_35	16	but	but
3_35	17	then	then
3_35	18	she	she
3_35	19	forgot	forgot
3_35	20	to	to
3_35	21	put	put
3_35	22	it	it
3_35	23	back.	back
3_35	23	back.	.
3_36	0	The	The
3_36	1	squirrel	squirrel
3_36	2	came	came
3_36	3	back	back
3_36	4	and	and
3_36	5	looked	looked
3_36	6	in	in
3_36	7	its	its
3_36	8	hiding	hiding
3_36	9	place,	place
3_36	9	place,	,
3_36	10	but	but
3_36	11	the	the
3_36	12	food	food
3_36	13	was	was
3_36	14	nowhere	nowhere
3_36	15	to	to
3_36	16	be	be
3_36	17	found.	found
3_36	17	found.	.
3_37	0	Then	Then
3_37	1	the	the
3_37	2	match	match
3_37	3	went	went
3_37	4	out,	out
3_37	4	out,	,
3_37	5	and	and
3_37	6	it	it
3_37	7	wasn't	was
3_37	7	wasn't	n't
3_37	8	the	the
3_37	9	forest	forest
3_37	10	that	that
3_37	11	remained	remained
3_37	12	before	before
3_37	13	her	her
3_37	14	eyes.	eyes
3_37	14	eyes.	.
3_38	0	It	It
3_38	1	was	was
3_38	2	only	only
3_38	3	the	the
3_38	4	thick,	thick
3_38	4	thick,	,
3_38	5	damp,	damp
3_38	5	damp,	,
3_38	6	cold	cold
3_38	7	wall.	wall
3_38	7	wall.	.
3_39	0	The	The
3_39	1	girl	girl
3_39	2	looked	looked
3_39	3	despondently	despondently
3_39	4	into	into
3_39	5	the	the
3_39	6	sky	sky
3_39	7	that	that
3_39	8	was	was
3_39	9	now	now
3_39	10	fully	fully
3_39	11	darkened	darkened
3_39	12	and	and
3_39	13	suddenly	suddenly
3_39	14	she	she
3_39	15	saw	saw
3_39	16	a	a
3_39	17	star	star
3_39	18	fall,	fall
3_39	18	fall,	,
3_39	19	leaving	leaving
3_39	20	behind	behind
3_39	21	it	it
3_39	22	a	a
3_39	23	bright	bright
3_39	24	streak	streak
3_39	25	of	of
3_39	26	fire.	fire
3_39	26	fire.	.
3_40	0	'Someone	'
3_40	0	'Someone	Someone
3_40	1	is	is
3_40	2	dying,'	dying
3_40	2	dying,'	,
3_40	2	dying,'	'
3_40	3	thought	thought
3_40	4	the	the
3_40	5	little	little
3_40	6	girl.	girl
3_40	6	girl.	.
3_41	0	It	It
3_41	1	was	was
3_41	2	her	her
3_41	3	old	old
3_41	4	grandmother,	grandmother
3_41	4	grandmother,	,
3_41	5	the	the
3_41	6	one	one
3_41	7	who	who
3_41	8	had	had
3_41	9	loved	loved
3_41	10	her	her
3_41	11	the	the
3_41	12	most,	most
3_41	12	most,	,
3_41	13	and	and
3_41	14	the	the
3_41	15	one	one
3_41	16	who	who
3_41	17	the	the
3_41	18	girl	girl
3_41	19	used	used
3_41	20	to	to
3_41	21	visit	visit
3_41	22	every	every
3_41	23	Sunday,	Sunday
3_41	23	Sunday,	,
3_41	24	who	who
3_41	25	had	had
3_41	26	told	told
3_41	27	her	her
3_41	28	that	that
3_41	29	when	when
3_41	30	a	a
3_41	31	star	star
3_41	32	falls,	falls
3_41	32	falls,	,
3_41	33	a	a
3_41	34	soul	soul
3_41	35	leaves	leaves
3_41	36	this	this
3_41	37	earth.	earth
3_41	37	earth.	.
3_42	0	It	It
3_42	1	was	was
3_42	2	her	her
3_42	3	last	last
3_42	4	match	match
3_42	5	that	that
3_42	6	the	the
3_42	7	little	little
3_42	8	girl	girl
3_42	9	now	now
3_42	10	rubbed	rubbed
3_42	11	on	on
3_42	12	the	the
3_42	13	wall	wall
3_42	14	and	and
3_42	15	the	the
3_42	16	light	light
3_42	17	again	again
3_42	18	shone	shone
3_42	19	round	round
3_42	20	her.	her
3_42	20	her.	.
3_43	0	Her	Her
3_43	1	old	old
3_43	2	grandmother	grandmother
3_43	3	in	in
3_43	4	the	the
3_43	5	brightness	brightness
3_43	6	stood,	stood
3_43	6	stood,	,
3_43	7	loving	loving
3_43	8	in	in
3_43	9	her	her
3_43	10	appearance.	appearance
3_43	10	appearance.	.
3_44	0	The	The
3_44	1	girl	girl
3_44	2	understood	understood
3_44	3	her	her
3_44	4	grandmother	grandmother
3_44	5	would	would
3_44	6	soon	soon
3_44	7	disappear,	disappear
3_44	7	disappear,	,
3_44	8	but	but
3_44	9	she	she
3_44	10	tried	tried
3_44	11	to	to
3_44	12	play	play
3_44	13	for	for
3_44	14	time.	time
3_44	14	time.	.
3_45	0	'Grandmother,'	'
3_45	0	'Grandmother,'	Grandmother
3_45	0	'Grandmother,'	,
3_45	0	'Grandmother,'	'
3_45	1	cried	cried
3_45	2	the	the
3_45	3	little	little
3_45	4	one,	one
3_45	4	one,	,
3_45	5	'O	'
3_45	5	'O	O
3_45	6	take	take
3_45	7	me	me
3_45	8	with	with
3_45	9	you!	you
3_45	9	you!	!
3_46	0	I	I
3_46	1	know	know
3_46	2	you	you
3_46	3	will	will
3_46	4	go	go
3_46	5	away	away
3_46	6	when	when
3_46	7	the	the
3_46	8	match	match
3_46	9	burns	burns
3_46	10	out!'	out
3_46	10	out!'	!
3_46	10	out!'	'
3_47	0	The	The
3_47	1	girl	girl
3_47	2	decided	decided
3_47	3	to	to
3_47	4	light	light
3_47	5	the	the
3_47	6	whole	whole
3_47	7	bundle	bundle
3_47	8	of	of
3_47	9	matches,	matches
3_47	9	matches,	,
3_47	10	in	in
3_47	11	order	order
3_47	12	to	to
3_47	13	keep	keep
3_47	14	her	her
3_47	15	grandmother	grandmother
3_47	16	there.	there
3_47	16	there.	.
3_48	0	The	The
3_48	1	girl	girl
3_48	2	saw	saw
3_48	3	the	the
3_48	4	matches	matches
3_48	5	glowed	glowed
3_48	6	with	with
3_48	7	a	a
3_48	8	light	light
3_48	9	that	that
3_48	10	was	was
3_48	11	brighter	brighter
3_48	12	than	than
3_48	13	the	the
3_48	14	day,	day
3_48	14	day,	,
3_48	15	and	and
3_48	16	her	her
3_48	17	grandmother	grandmother
3_48	18	had	had
3_48	19	never	never
3_48	20	appeared	appeared
3_48	21	so	so
3_48	22	large	large
3_48	23	or	or
3_48	24	so	so
3_48	25	beautiful	beautiful
3_48	26	as	as
3_48	27	she	she
3_48	28	did	did
3_48	29	in	in
3_48	30	the	the
3_48	31	light	light
3_48	32	of	of
3_48	33	the	the
3_48	34	little	little
3_48	35	matches.	matches
3_48	35	matches.	.
3_49	0	The	The
3_49	1	grandmother	grandmother
3_49	2	then	then
3_49	3	took	took
3_49	4	the	the
3_49	5	little	little
3_49	6	girl	girl
3_49	7	in	in
3_49	8	her	her
3_49	9	arms,	arms
3_49	9	arms,	,
3_49	10	and	and
3_49	11	they	they
3_49	12	both	both
3_49	13	flew	flew
3_49	14	upwards	upwards
3_49	15	in	in
3_49	16	brightness	brightness
3_49	17	and	and
3_49	18	joy	joy
3_49	19	far	far
3_49	20	above	above
3_49	21	the	the
3_49	22	earth,	earth
3_49	22	earth,	,
3_49	23	where	where
3_49	24	there	there
3_49	25	was	was
3_49	26	neither	neither
3_49	27	cold	cold
3_49	28	nor	nor
3_49	29	hunger,	hunger
3_49	29	hunger,	,
3_49	30	and	and
3_49	31	the	the
3_49	32	little	little
3_49	33	girl	girl
3_49	34	felt	felt
3_49	35	safe	safe
3_49	36	and	and
3_49	37	peaceful.	peaceful
3_49	37	peaceful.	.
3_50	0	In	In
3_50	1	the	the
3_50	2	dawn	dawn
3_50	3	of	of
3_50	4	the	the
3_50	5	morning	morning
3_50	6	there	there
3_50	7	lay	lay
3_50	8	the	the
3_50	9	poor	poor
3_50	10	little	little
3_50	11	one,	one
3_50	11	one,	,
3_50	12	not	not
3_50	13	frowning,	frowning
3_50	13	frowning,	,
3_50	14	but	but
3_50	15	smiling	smiling
3_50	16	and	and
3_50	17	with	with
3_50	18	a	a
3_50	19	pale	pale
3_50	20	face	face
3_50	21	leaning	leaning
3_50	22	against	against
3_50	23	the	the
3_50	24	wall,	wall
3_50	24	wall,	,
3_50	25	frozen	frozen
3_50	26	and	and
3_50	27	stone	stone
3_50	28	dead.	dead
3_50	28	dead.	.
3_51	0	'She	'
3_51	0	'She	She
3_51	1	tried	tried
3_51	2	to	to
3_51	3	warm	warm
3_51	4	herself,'	herself
3_51	4	herself,'	,
3_51	4	herself,'	'
3_51	5	said	said
3_51	6	some.	some
3_51	6	some.	.
3_52	0	Children	Children
3_52	1	who	who
3_52	2	saw	saw
3_52	3	her	her
3_52	4	were	were
3_52	5	asking	asking
3_52	6	their	their
3_52	7	parents	parents
3_52	8	why	why
3_52	9	no	no
3_52	10	one	one
3_52	11	helped	helped
3_52	12	the	the
3_52	13	girl	girl
3_52	14	who	who
3_52	15	they	they
3_52	16	knew	knew
3_52	17	looked	looked
3_52	18	dirt	dirt
3_52	19	poor	poor
3_52	20	and	and
3_52	21	helpless.	helpless
3_52	21	helpless.	.
3_53	0	Passersby	Passersby
3_53	1	who	who
3_53	2	saw	saw
3_53	3	her	her
3_53	4	sitting	sitting
3_53	5	motionless	motionless
3_53	6	wished	wished
3_53	7	they	they
3_53	8	could	could
3_53	9	have	have
3_53	10	helped	helped
3_53	11	the	the
3_53	12	girl,	girl
3_53	12	girl,	,
3_53	13	but	but
3_53	14	their	their
3_53	15	good	good
3_53	16	intentions	intentions
3_53	17	were	were
3_53	18	a	a
3_53	19	day	day
3_53	20	late	late
3_53	21	and	and
3_53	22	a	a
3_53	23	dollar	dollar
3_53	24	short.	short
3_53	24	short.	.
3_54	0	Other	Other
3_54	1	people	people
3_54	2	suspected	suspected
3_54	3	the	the
3_54	4	girl	girl
3_54	5	had	had
3_54	6	fallen	fallen
3_54	7	asleep	asleep
3_54	8	and	and
3_54	9	frozen,	frozen
3_54	9	frozen,	,
3_54	10	but	but
3_54	11	no	no
3_54	12	one	one
3_54	13	imagined	imagined
3_54	14	what	what
3_54	15	beautiful	beautiful
3_54	16	things	things
3_54	17	she	she
3_54	18	had	had
3_54	19	seen,	seen
3_54	19	seen,	,
3_54	20	nor	nor
3_54	21	into	into
3_54	22	what	what
3_54	23	glory	glory
3_54	24	she	she
3_54	25	had	had
3_54	26	entered	entered
3_54	27	with	with
3_54	28	her	her
3_54	29	grandmother,	grandmother
3_54	29	grandmother,	,
3_54	30	on	on
3_54	31	New	New
3_54	32	Year's	Year
3_54	32	Year's	's
3_54	33	day.	day
3_54	33	day.	.
4_1	0	Once	Once
4_1	1	upon	upon
4_1	2	a	a
4_1	3	time	time
4_1	4	the	the
4_1	5	birds	birds
4_1	6	took	took
4_1	7	it	it
4_1	8	into	into
4_1	9	their	their
4_1	10	heads	heads
4_1	11	that	that
4_1	12	they	they
4_1	13	would	would
4_1	14	like	like
4_1	15	a	a
4_1	16	master,	master
4_1	16	master,	,
4_1	17	and	and
4_1	18	that	that
4_1	19	one	one
4_1	20	of	of
4_1	21	their	their
4_1	22	number	number
4_1	23	must	must
4_1	24	be	be
4_1	25	chosen	chosen
4_1	26	king.	king
4_1	26	king.	.
4_2	0	A	A
4_2	1	meeting	meeting
4_2	2	of	of
4_2	3	all	all
4_2	4	the	the
4_2	5	birds	birds
4_2	6	was	was
4_2	7	called	called
4_2	8	and	and
4_2	9	though	though
4_2	10	they	they
4_2	11	understood	understood
4_2	12	the	the
4_2	13	birds	birds
4_2	14	who	who
4_2	15	were	were
4_2	16	from	from
4_2	17	the	the
4_2	18	most	most
4_2	19	distant	distant
4_2	20	lands	lands
4_2	21	would	would
4_2	22	be	be
4_2	23	unable	unable
4_2	24	to	to
4_2	25	come,	come
4_2	25	come,	,
4_2	26	many	many
4_2	27	birds	birds
4_2	28	came	came
4_2	29	from	from
4_2	30	faraway	faraway
4_2	31	meadows	meadows
4_2	32	and	and
4_2	33	woods.	woods
4_2	33	woods.	.
4_3	0	The	The
4_3	1	eagle,	eagle
4_3	1	eagle,	,
4_3	2	who	who
4_3	3	already	already
4_3	4	thought	thought
4_3	5	himself	himself
4_3	6	the	the
4_3	7	de	de
4_3	8	facto	facto
4_3	9	king,	king
4_3	9	king,	,
4_3	10	arrived	arrived
4_3	11	fashionably	fashionably
4_3	12	late.	late
4_3	12	late.	.
4_4	0	It	It
4_4	1	was	was
4_4	2	a	a
4_4	3	hawk	hawk
4_4	4	who	who
4_4	5	was	was
4_4	6	most	most
4_4	7	excited	excited
4_4	8	about	about
4_4	9	the	the
4_4	10	meeting,	meeting
4_4	10	meeting,	,
4_4	11	because	because
4_4	12	he	he
4_4	13	was	was
4_4	14	the	the
4_4	15	dark	dark
4_4	16	horse	horse
4_4	17	for	for
4_4	18	king.	king
4_4	18	king.	.
4_5	0	The	The
4_5	1	small	small
4_5	2	fry	fry
4_5	3	came	came
4_5	4	too,	too
4_5	4	too,	,
4_5	5	and	and
4_5	6	the	the
4_5	7	robin,	robin
4_5	7	robin,	,
4_5	8	the	the
4_5	9	bluebird,	bluebird
4_5	9	bluebird,	,
4_5	10	the	the
4_5	11	owl,	owl
4_5	11	owl,	,
4_5	12	the	the
4_5	13	lark,	lark
4_5	13	lark,	,
4_5	14	and	and
4_5	15	the	the
4_5	16	sparrow,	sparrow
4_5	16	sparrow,	,
4_5	17	who	who
4_5	18	had	had
4_5	19	only	only
4_5	20	a	a
4_5	21	chance	chance
4_5	22	in	in
4_5	23	a	a
4_5	24	million	million
4_5	25	to	to
4_5	26	be	be
4_5	27	king,	king
4_5	27	king,	,
4_5	28	were	were
4_5	29	all	all
4_5	30	present	present
4_5	31	at	at
4_5	32	the	the
4_5	33	meeting.	meeting
4_5	33	meeting.	.
4_6	0	The	The
4_6	1	cuckoo,	cuckoo
4_6	1	cuckoo,	,
4_6	2	who	who
4_6	3	was	was
4_6	4	almost	almost
4_6	5	not	not
4_6	6	invited	invited
4_6	7	because	because
4_6	8	his	his
4_6	9	call	call
4_6	10	so	so
4_6	11	annoyed	annoyed
4_6	12	the	the
4_6	13	other	other
4_6	14	birds,	birds
4_6	14	birds,	,
4_6	15	came	came
4_6	16	too.	too
4_6	16	too.	.
4_7	0	It	It
4_7	1	was	was
4_7	2	the	the
4_7	3	very	very
4_7	4	little	little
4_7	5	bird	bird
4_7	6	who	who
4_7	7	had	had
4_7	8	no	no
4_7	9	name	name
4_7	10	at	at
4_7	11	all,	all
4_7	11	all,	,
4_7	12	however,	however
4_7	12	however,	,
4_7	13	that	that
4_7	14	would	would
4_7	15	end	end
4_7	16	up	up
4_7	17	overturning	overturning
4_7	18	the	the
4_7	19	balance	balance
4_7	20	of	of
4_7	21	power	power
4_7	22	among	among
4_7	23	the	the
4_7	24	birds.	birds
4_7	24	birds.	.
4_8	0	That	That
4_8	1	there	there
4_8	2	would	would
4_8	3	be	be
4_8	4	great	great
4_8	5	confusion	confusion
4_8	6	and	and
4_8	7	noise	noise
4_8	8	among	among
4_8	9	the	the
4_8	10	birds	birds
4_8	11	at	at
4_8	12	the	the
4_8	13	meeting	meeting
4_8	14	was	was
4_8	15	to	to
4_8	16	be	be
4_8	17	expected,	expected
4_8	17	expected,	,
4_8	18	given	given
4_8	19	the	the
4_8	20	sheer	sheer
4_8	21	numbers	numbers
4_8	22	of	of
4_8	23	birds	birds
4_8	24	that	that
4_8	25	have	have
4_8	26	gathered.	gathered
4_8	26	gathered.	.
4_9	0	There	There
4_9	1	was	was
4_9	2	piping,	piping
4_9	2	piping,	,
4_9	3	hissing,	hissing
4_9	3	hissing,	,
4_9	4	and	and
4_9	5	clacking,	clacking
4_9	5	clacking,	,
4_9	6	but	but
4_9	7	finally	finally
4_9	8	it	it
4_9	9	was	was
4_9	10	decided	decided
4_9	11	that	that
4_9	12	the	the
4_9	13	bird	bird
4_9	14	that	that
4_9	15	could	could
4_9	16	fly	fly
4_9	17	the	the
4_9	18	highest	highest
4_9	19	should	should
4_9	20	be	be
4_9	21	king.	king
4_9	21	king.	.
4_10	0	The	The
4_10	1	little	little
4_10	2	bird	bird
4_10	3	lay	lay
4_10	4	low	low
4_10	5	near	near
4_10	6	the	the
4_10	7	eagle	eagle
4_10	8	at	at
4_10	9	first,	first
4_10	9	first,	,
4_10	10	but	but
4_10	11	the	the
4_10	12	eagle	eagle
4_10	13	did	did
4_10	14	not	not
4_10	15	notice	notice
4_10	16	the	the
4_10	17	bird	bird
4_10	18	hopping	hopping
4_10	19	onto	onto
4_10	20	his	his
4_10	21	back	back
4_10	22	right	right
4_10	23	as	as
4_10	24	the	the
4_10	25	competition	competition
4_10	26	was	was
4_10	27	about	about
4_10	28	to	to
4_10	29	commence.	commence
4_10	29	commence.	.
4_11	0	Into	Into
4_11	1	the	the
4_11	2	air	air
4_11	3	in	in
4_11	4	a	a
4_11	5	great	great
4_11	6	flock	flock
4_11	7	all	all
4_11	8	the	the
4_11	9	birds	birds
4_11	10	flew	flew
4_11	11	when	when
4_11	12	the	the
4_11	13	signal	signal
4_11	14	was	was
4_11	15	given.	given
4_11	15	given.	.
4_12	0	The	The
4_12	1	air	air
4_12	2	was	was
4_12	3	full	full
4_12	4	of	of
4_12	5	dust,	dust
4_12	5	dust,	,
4_12	6	and	and
4_12	7	it	it
4_12	8	seemed	seemed
4_12	9	as	as
4_12	10	if	if
4_12	11	a	a
4_12	12	black	black
4_12	13	cloud	cloud
4_12	14	were	were
4_12	15	floating	floating
4_12	16	over	over
4_12	17	the	the
4_12	18	field.	field
4_12	18	field.	.
4_13	0	You	You
4_13	1	could	could
4_13	2	hear	hear
4_13	3	the	the
4_13	4	birds	birds
4_13	5	chirping	chirping
4_13	6	and	and
4_13	7	flapping	flapping
4_13	8	from	from
4_13	9	fields	fields
4_13	10	that	that
4_13	11	were	were
4_13	12	miles	miles
4_13	13	away.	away
4_13	13	away.	.
4_14	0	The	The
4_14	1	little	little
4_14	2	birds	birds
4_14	3	that	that
4_14	4	soon	soon
4_14	5	grew	grew
4_14	6	tired	tired
4_14	7	fell	fell
4_14	8	back	back
4_14	9	quickly	quickly
4_14	10	to	to
4_14	11	earth.	earth
4_14	11	earth.	.
4_15	0	The	The
4_15	1	fact	fact
4_15	2	that	that
4_15	3	the	the
4_15	4	larger	larger
4_15	5	ones	ones
4_15	6	held	held
4_15	7	out	out
4_15	8	longer,	longer
4_15	8	longer,	,
4_15	9	and	and
4_15	10	flew	flew
4_15	11	higher	higher
4_15	12	and	and
4_15	13	higher,	higher
4_15	13	higher,	,
4_15	14	but	but
4_15	15	the	the
4_15	16	eagle	eagle
4_15	17	flew	flew
4_15	18	highest	highest
4_15	19	of	of
4_15	20	any,	any
4_15	20	any,	,
4_15	21	surprised	surprised
4_15	22	no	no
4_15	23	one.	one
4_15	23	one.	.
4_16	0	Could	Could
4_16	1	anyone	anyone
4_16	2	stop	stop
