Text_ID,Sentence_Number,Word_In_Sentence_Number,Word_In_Paragraph_Number,Word,Sentence,Text
13,2,16,34,able,"I don't think you're going to have a heat wave I'm not going to be able to handle, he said.","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
13,2,17,35,to,"I don't think you're going to have a heat wave I'm not going to be able to handle, he said.","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
13,2,18,36,"handle,","I don't think you're going to have a heat wave I'm not going to be able to handle, he said.","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
13,2,19,37,he,"I don't think you're going to have a heat wave I'm not going to be able to handle, he said.","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
13,2,20,38,said.,"I don't think you're going to have a heat wave I'm not going to be able to handle, he said.","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
13,3,1,39,Everybody,Everybody treats it differently.,"Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
13,3,2,40,treats,Everybody treats it differently.,"Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
13,3,3,41,it,Everybody treats it differently.,"Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
13,3,4,42,differently.,Everybody treats it differently.,"Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
13,4,1,43,My,"My son Ronnie, his caddie, and I won't be riding carts.","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
13,4,2,44,son,"My son Ronnie, his caddie, and I won't be riding carts.","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
13,4,3,45,"Ronnie,","My son Ronnie, his caddie, and I won't be riding carts.","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
13,4,4,46,his,"My son Ronnie, his caddie, and I won't be riding carts.","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
13,4,5,47,"caddie,","My son Ronnie, his caddie, and I won't be riding carts.","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
13,4,6,48,and,"My son Ronnie, his caddie, and I won't be riding carts.","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
13,4,7,49,I,"My son Ronnie, his caddie, and I won't be riding carts.","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
13,4,8,50,won't,"My son Ronnie, his caddie, and I won't be riding carts.","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
13,4,9,51,be,"My son Ronnie, his caddie, and I won't be riding carts.","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
13,4,10,52,riding,"My son Ronnie, his caddie, and I won't be riding carts.","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
13,4,11,53,carts.,"My son Ronnie, his caddie, and I won't be riding carts.","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor. I don't think you're going to have a heat wave I'm not going to be able to handle, he said. Everybody treats it differently. My son Ronnie, his caddie, and I won't be riding carts."
14,1,1,1,With,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,2,2,schools,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,3,3,still,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,4,4,"closed,","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,5,5,cars,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,6,6,still,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,7,7,buried,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,8,8,and,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,9,9,streets,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,10,10,still,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,11,11,blocked,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,12,12,by,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,13,13,the,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,14,14,widespread,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,15,15,weekend,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,16,16,"snowstorm,","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,17,17,officials,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,18,18,are,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,19,19,asking,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,20,20,people,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,21,21,to,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,22,22,pick,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,23,23,up,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,24,24,a,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,25,25,shovel,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,26,26,and,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,27,27,help,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,1,28,28,out.,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,1,29,In,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,2,30,"Boston,","In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,3,31,a,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,4,32,snow,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,5,33,angel,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,6,34,campaign,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,7,35,is,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,8,36,using,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,9,37,social,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,10,38,media,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,11,39,to,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,12,40,encourage,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,13,41,neighbors,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,14,42,and,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,15,43,friends,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,16,44,to,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,17,45,be,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,18,46,an,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,19,47,angel,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,20,48,and,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,21,49,help,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,22,50,dig,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,23,51,out,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,24,52,the,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
14,2,25,53,stranded.,"In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded.","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to pick up a shovel and help out. In Boston, a snow angel campaign is using social media to encourage neighbors and friends to be an angel and help dig out the stranded."
15,1,1,1,Greg,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week. His lawyers said he was prepared for a third prison stay to maintain his silence. Anderson was released July 20 after a two-week stay for previously declining to testify before a different grand jury."
15,1,2,2,"Anderson,","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week. His lawyers said he was prepared for a third prison stay to maintain his silence. Anderson was released July 20 after a two-week stay for previously declining to testify before a different grand jury."
15,1,3,3,considered,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week. His lawyers said he was prepared for a third prison stay to maintain his silence. Anderson was released July 20 after a two-week stay for previously declining to testify before a different grand jury."
15,1,4,4,a,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week. His lawyers said he was prepared for a third prison stay to maintain his silence. Anderson was released July 20 after a two-week stay for previously declining to testify before a different grand jury."
15,1,5,5,key,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week. His lawyers said he was prepared for a third prison stay to maintain his silence. Anderson was released July 20 after a two-week stay for previously declining to testify before a different grand jury."
15,1,6,6,witness,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week. His lawyers said he was prepared for a third prison stay to maintain his silence. Anderson was released July 20 after a two-week stay for previously declining to testify before a different grand jury."
15,1,7,7,by,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week. His lawyers said he was prepared for a third prison stay to maintain his silence. Anderson was released July 20 after a two-week stay for previously declining to testify before a different grand jury."
15,1,8,8,the,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week. His lawyers said he was prepared for a third prison stay to maintain his silence. Anderson was released July 20 after a two-week stay for previously declining to testify before a different grand jury."
15,1,9,9,"prosecution,","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week. His lawyers said he was prepared for a third prison stay to maintain his silence. Anderson was released July 20 after a two-week stay for previously declining to testify before a different grand jury."
15,1,10,10,vowed,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week. His lawyers said he was prepared for a third prison stay to maintain his silence. Anderson was released July 20 after a two-week stay for previously declining to testify before a different grand jury."
15,1,11,11,he,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week. His lawyers said he was prepared for a third prison stay to maintain his silence. Anderson was released July 20 after a two-week stay for previously declining to testify before a different grand jury."
15,1,12,12,wouldn't,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week. His lawyers said he was prepared for a third prison stay to maintain his silence. Anderson was released July 20 after a two-week stay for previously declining to testify before a different grand jury."
15,1,13,13,testify,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week. His lawyers said he was prepared for a third prison stay to maintain his silence. Anderson was released July 20 after a two-week stay for previously declining to testify before a different grand jury."
15,1,14,14,when,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week. His lawyers said he was prepared for a third prison stay to maintain his silence. Anderson was released July 20 after a two-week stay for previously declining to testify before a different grand jury."
15,1,15,15,served,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week. His lawyers said he was prepared for a third prison stay to maintain his silence. Anderson was released July 20 after a two-week stay for previously declining to testify before a different grand jury."
15,1,16,16,a,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week. His lawyers said he was prepared for a third prison stay to maintain his silence. Anderson was released July 20 after a two-week stay for previously declining to testify before a different grand jury."
15,1,17,17,subpoena,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week. His lawyers said he was prepared for a third prison stay to maintain his silence. Anderson was released July 20 after a two-week stay for previously declining to testify before a different grand jury."
15,1,18,18,last,"Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week. His lawyers said he was prepared for a third prison stay to maintain his silence. Anderson was released July 20 after a two-week stay for previously declining to testify before a different grand jury."
